episode_index,task,frame_index,duration_steps,event_observed,right_censored
274,libero_10_task3,168,61,False,True
274,libero_10_task3,169,60,False,True
274,libero_10_task3,170,59,False,True
274,libero_10_task3,171,58,False,True
274,libero_10_task3,172,57,False,True
274,libero_10_task3,173,56,False,True
274,libero_10_task3,174,55,False,True
274,libero_10_task3,175,54,False,True
274,libero_10_task3,176,53,False,True
274,libero_10_task3,177,52,False,True
274,libero_10_task3,178,51,False,True
274,libero_10_task3,179,50,False,True
274,libero_10_task3,180,49,False,True
274,libero_10_task3,181,48,False,True
274,libero_10_task3,182,47,False,True
274,libero_10_task3,183,46,False,True
274,libero_10_task3,184,45,False,True
274,libero_10_task3,185,44,False,True
274,libero_10_task3,186,43,False,True
274,libero_10_task3,187,42,False,True
274,libero_10_task3,188,41,False,True
274,libero_10_task3,189,40,False,True
274,libero_10_task3,190,39,False,True
274,libero_10_task3,191,38,False,True
274,libero_10_task3,192,37,False,True
274,libero_10_task3,193,36,False,True
274,libero_10_task3,194,35,False,True
274,libero_10_task3,195,34,False,True
274,libero_10_task3,196,33,False,True
274,libero_10_task3,197,32,False,True
274,libero_10_task3,198,31,False,True
274,libero_10_task3,199,30,False,True
274,libero_10_task3,200,29,False,True
274,libero_10_task3,201,28,False,True
274,libero_10_task3,202,27,False,True
274,libero_10_task3,203,26,False,True
274,libero_10_task3,204,25,False,True
274,libero_10_task3,205,24,False,True
274,libero_10_task3,206,23,False,True
274,libero_10_task3,207,22,False,True
274,libero_10_task3,208,21,False,True
274,libero_10_task3,209,20,False,True
274,libero_10_task3,210,19,False,True
274,libero_10_task3,211,18,False,True
274,libero_10_task3,212,17,False,True
274,libero_10_task3,213,16,False,True
274,libero_10_task3,214,15,False,True
274,libero_10_task3,215,14,False,True
274,libero_10_task3,216,13,False,True
274,libero_10_task3,217,12,False,True
274,libero_10_task3,218,11,False,True
274,libero_10_task3,219,10,False,True
274,libero_10_task3,220,9,False,True
274,libero_10_task3,221,8,False,True
274,libero_10_task3,222,7,False,True
274,libero_10_task3,223,6,False,True
274,libero_10_task3,224,5,False,True
274,libero_10_task3,225,4,False,True
274,libero_10_task3,226,3,False,True
274,libero_10_task3,227,2,False,True
274,libero_10_task3,228,1,False,True
274,libero_10_task3,229,0,False,True
300,libero_10_task3,0,77,True,False
300,libero_10_task3,1,76,True,False
300,libero_10_task3,2,75,True,False
300,libero_10_task3,3,74,True,False
300,libero_10_task3,4,73,True,False
300,libero_10_task3,5,72,True,False
300,libero_10_task3,6,71,True,False
300,libero_10_task3,7,70,True,False
300,libero_10_task3,8,69,True,False
300,libero_10_task3,9,68,True,False
300,libero_10_task3,10,67,True,False
300,libero_10_task3,11,66,True,False
300,libero_10_task3,12,65,True,False
300,libero_10_task3,13,64,True,False
300,libero_10_task3,14,63,True,False
300,libero_10_task3,15,62,True,False
300,libero_10_task3,16,61,True,False
300,libero_10_task3,17,60,True,False
300,libero_10_task3,18,59,True,False
300,libero_10_task3,19,58,True,False
300,libero_10_task3,20,57,True,False
300,libero_10_task3,21,56,True,False
300,libero_10_task3,22,55,True,False
300,libero_10_task3,23,54,True,False
300,libero_10_task3,24,53,True,False
300,libero_10_task3,25,52,True,False
300,libero_10_task3,26,51,True,False
300,libero_10_task3,27,50,True,False
300,libero_10_task3,28,49,True,False
300,libero_10_task3,29,48,True,False
300,libero_10_task3,30,47,True,False
300,libero_10_task3,31,46,True,False
300,libero_10_task3,32,45,True,False
300,libero_10_task3,33,44,True,False
300,libero_10_task3,34,43,True,False
300,libero_10_task3,35,42,True,False
300,libero_10_task3,36,41,True,False
300,libero_10_task3,37,40,True,False
300,libero_10_task3,38,39,True,False
300,libero_10_task3,39,38,True,False
300,libero_10_task3,40,37,True,False
300,libero_10_task3,41,36,True,False
300,libero_10_task3,42,35,True,False
300,libero_10_task3,43,34,True,False
300,libero_10_task3,44,33,True,False
300,libero_10_task3,45,32,True,False
300,libero_10_task3,46,31,True,False
300,libero_10_task3,47,30,True,False
300,libero_10_task3,48,29,True,False
300,libero_10_task3,49,28,True,False
300,libero_10_task3,50,27,True,False
300,libero_10_task3,51,26,True,False
300,libero_10_task3,52,25,True,False
300,libero_10_task3,53,24,True,False
300,libero_10_task3,54,23,True,False
300,libero_10_task3,55,22,True,False
300,libero_10_task3,56,21,True,False
300,libero_10_task3,57,20,True,False
300,libero_10_task3,58,19,True,False
300,libero_10_task3,59,18,True,False
300,libero_10_task3,60,17,True,False
300,libero_10_task3,61,16,True,False
300,libero_10_task3,62,15,True,False
300,libero_10_task3,63,14,True,False
300,libero_10_task3,64,13,True,False
300,libero_10_task3,65,12,True,False
300,libero_10_task3,66,11,True,False
300,libero_10_task3,67,10,True,False
300,libero_10_task3,68,9,True,False
300,libero_10_task3,69,8,True,False
300,libero_10_task3,70,7,True,False
300,libero_10_task3,71,6,True,False
300,libero_10_task3,72,5,True,False
300,libero_10_task3,73,4,True,False
300,libero_10_task3,74,3,True,False
300,libero_10_task3,75,2,True,False
300,libero_10_task3,76,1,True,False
300,libero_10_task3,77,89,True,False
300,libero_10_task3,78,88,True,False
300,libero_10_task3,79,87,True,False
300,libero_10_task3,80,86,True,False
300,libero_10_task3,81,85,True,False
300,libero_10_task3,82,84,True,False
300,libero_10_task3,83,83,True,False
300,libero_10_task3,84,82,True,False
300,libero_10_task3,85,81,True,False
300,libero_10_task3,86,80,True,False
300,libero_10_task3,87,79,True,False
300,libero_10_task3,88,78,True,False
300,libero_10_task3,89,77,True,False
300,libero_10_task3,90,76,True,False
300,libero_10_task3,91,75,True,False
300,libero_10_task3,92,74,True,False
300,libero_10_task3,93,73,True,False
300,libero_10_task3,94,72,True,False
300,libero_10_task3,95,71,True,False
300,libero_10_task3,96,70,True,False
300,libero_10_task3,97,69,True,False
300,libero_10_task3,98,68,True,False
300,libero_10_task3,99,67,True,False
300,libero_10_task3,100,66,True,False
300,libero_10_task3,101,65,True,False
300,libero_10_task3,102,64,True,False
300,libero_10_task3,103,63,True,False
300,libero_10_task3,104,62,True,False
300,libero_10_task3,105,61,True,False
300,libero_10_task3,106,60,True,False
300,libero_10_task3,107,59,True,False
300,libero_10_task3,108,58,True,False
300,libero_10_task3,109,57,True,False
300,libero_10_task3,110,56,True,False
300,libero_10_task3,111,55,True,False
300,libero_10_task3,112,54,True,False
300,libero_10_task3,113,53,True,False
300,libero_10_task3,114,52,True,False
300,libero_10_task3,115,51,True,False
300,libero_10_task3,116,50,True,False
300,libero_10_task3,117,49,True,False
300,libero_10_task3,118,48,True,False
300,libero_10_task3,119,47,True,False
300,libero_10_task3,120,46,True,False
300,libero_10_task3,121,45,True,False
300,libero_10_task3,122,44,True,False
300,libero_10_task3,123,43,True,False
300,libero_10_task3,124,42,True,False
300,libero_10_task3,125,41,True,False
300,libero_10_task3,126,40,True,False
300,libero_10_task3,127,39,True,False
300,libero_10_task3,128,38,True,False
300,libero_10_task3,129,37,True,False
300,libero_10_task3,130,36,True,False
300,libero_10_task3,131,35,True,False
300,libero_10_task3,132,34,True,False
300,libero_10_task3,133,33,True,False
300,libero_10_task3,134,32,True,False
300,libero_10_task3,135,31,True,False
300,libero_10_task3,136,30,True,False
300,libero_10_task3,137,29,True,False
300,libero_10_task3,138,28,True,False
300,libero_10_task3,139,27,True,False
300,libero_10_task3,140,26,True,False
300,libero_10_task3,141,25,True,False
300,libero_10_task3,142,24,True,False
300,libero_10_task3,143,23,True,False
300,libero_10_task3,144,22,True,False
300,libero_10_task3,145,21,True,False
300,libero_10_task3,146,20,True,False
300,libero_10_task3,147,19,True,False
300,libero_10_task3,148,18,True,False
300,libero_10_task3,149,17,True,False
300,libero_10_task3,150,16,True,False
300,libero_10_task3,151,15,True,False
300,libero_10_task3,152,14,True,False
300,libero_10_task3,153,13,True,False
300,libero_10_task3,154,12,True,False
300,libero_10_task3,155,11,True,False
300,libero_10_task3,156,10,True,False
300,libero_10_task3,157,9,True,False
300,libero_10_task3,158,8,True,False
300,libero_10_task3,159,7,True,False
300,libero_10_task3,160,6,True,False
300,libero_10_task3,161,5,True,False
300,libero_10_task3,162,4,True,False
300,libero_10_task3,163,3,True,False
300,libero_10_task3,164,2,True,False
300,libero_10_task3,165,1,True,False
300,libero_10_task3,166,70,False,True
300,libero_10_task3,167,69,False,True
300,libero_10_task3,168,68,False,True
300,libero_10_task3,169,67,False,True
300,libero_10_task3,170,66,False,True
300,libero_10_task3,171,65,False,True
300,libero_10_task3,172,64,False,True
300,libero_10_task3,173,63,False,True
300,libero_10_task3,174,62,False,True
300,libero_10_task3,175,61,False,True
300,libero_10_task3,176,60,False,True
300,libero_10_task3,177,59,False,True
300,libero_10_task3,178,58,False,True
300,libero_10_task3,179,57,False,True
300,libero_10_task3,180,56,False,True
300,libero_10_task3,181,55,False,True
300,libero_10_task3,182,54,False,True
300,libero_10_task3,183,53,False,True
300,libero_10_task3,184,52,False,True
300,libero_10_task3,185,51,False,True
300,libero_10_task3,186,50,False,True
300,libero_10_task3,187,49,False,True
300,libero_10_task3,188,48,False,True
300,libero_10_task3,189,47,False,True
300,libero_10_task3,190,46,False,True
300,libero_10_task3,191,45,False,True
300,libero_10_task3,192,44,False,True
300,libero_10_task3,193,43,False,True
300,libero_10_task3,194,42,False,True
300,libero_10_task3,195,41,False,True
300,libero_10_task3,196,40,False,True
300,libero_10_task3,197,39,False,True
300,libero_10_task3,198,38,False,True
300,libero_10_task3,199,37,False,True
300,libero_10_task3,200,36,False,True
300,libero_10_task3,201,35,False,True
300,libero_10_task3,202,34,False,True
300,libero_10_task3,203,33,False,True
300,libero_10_task3,204,32,False,True
300,libero_10_task3,205,31,False,True
300,libero_10_task3,206,30,False,True
300,libero_10_task3,207,29,False,True
300,libero_10_task3,208,28,False,True
300,libero_10_task3,209,27,False,True
300,libero_10_task3,210,26,False,True
300,libero_10_task3,211,25,False,True
300,libero_10_task3,212,24,False,True
300,libero_10_task3,213,23,False,True
300,libero_10_task3,214,22,False,True
300,libero_10_task3,215,21,False,True
300,libero_10_task3,216,20,False,True
300,libero_10_task3,217,19,False,True
300,libero_10_task3,218,18,False,True
300,libero_10_task3,219,17,False,True
300,libero_10_task3,220,16,False,True
300,libero_10_task3,221,15,False,True
300,libero_10_task3,222,14,False,True
300,libero_10_task3,223,13,False,True
300,libero_10_task3,224,12,False,True
300,libero_10_task3,225,11,False,True
300,libero_10_task3,226,10,False,True
300,libero_10_task3,227,9,False,True
300,libero_10_task3,228,8,False,True
300,libero_10_task3,229,7,False,True
300,libero_10_task3,230,6,False,True
300,libero_10_task3,231,5,False,True
300,libero_10_task3,232,4,False,True
300,libero_10_task3,233,3,False,True
300,libero_10_task3,234,2,False,True
300,libero_10_task3,235,1,False,True
300,libero_10_task3,236,0,False,True
304,libero_10_task3,0,76,True,False
304,libero_10_task3,1,75,True,False
304,libero_10_task3,2,74,True,False
304,libero_10_task3,3,73,True,False
304,libero_10_task3,4,72,True,False
304,libero_10_task3,5,71,True,False
304,libero_10_task3,6,70,True,False
304,libero_10_task3,7,69,True,False
304,libero_10_task3,8,68,True,False
304,libero_10_task3,9,67,True,False
304,libero_10_task3,10,66,True,False
304,libero_10_task3,11,65,True,False
304,libero_10_task3,12,64,True,False
304,libero_10_task3,13,63,True,False
304,libero_10_task3,14,62,True,False
304,libero_10_task3,15,61,True,False
304,libero_10_task3,16,60,True,False
304,libero_10_task3,17,59,True,False
304,libero_10_task3,18,58,True,False
304,libero_10_task3,19,57,True,False
304,libero_10_task3,20,56,True,False
304,libero_10_task3,21,55,True,False
304,libero_10_task3,22,54,True,False
304,libero_10_task3,23,53,True,False
304,libero_10_task3,24,52,True,False
304,libero_10_task3,25,51,True,False
304,libero_10_task3,26,50,True,False
304,libero_10_task3,27,49,True,False
304,libero_10_task3,28,48,True,False
304,libero_10_task3,29,47,True,False
304,libero_10_task3,30,46,True,False
304,libero_10_task3,31,45,True,False
304,libero_10_task3,32,44,True,False
304,libero_10_task3,33,43,True,False
304,libero_10_task3,34,42,True,False
304,libero_10_task3,35,41,True,False
304,libero_10_task3,36,40,True,False
304,libero_10_task3,37,39,True,False
304,libero_10_task3,38,38,True,False
304,libero_10_task3,39,37,True,False
304,libero_10_task3,40,36,True,False
304,libero_10_task3,41,35,True,False
304,libero_10_task3,42,34,True,False
304,libero_10_task3,43,33,True,False
304,libero_10_task3,44,32,True,False
304,libero_10_task3,45,31,True,False
304,libero_10_task3,46,30,True,False
304,libero_10_task3,47,29,True,False
304,libero_10_task3,48,28,True,False
304,libero_10_task3,49,27,True,False
304,libero_10_task3,50,26,True,False
304,libero_10_task3,51,25,True,False
304,libero_10_task3,52,24,True,False
304,libero_10_task3,53,23,True,False
304,libero_10_task3,54,22,True,False
304,libero_10_task3,55,21,True,False
304,libero_10_task3,56,20,True,False
304,libero_10_task3,57,19,True,False
304,libero_10_task3,58,18,True,False
304,libero_10_task3,59,17,True,False
304,libero_10_task3,60,16,True,False
304,libero_10_task3,61,15,True,False
304,libero_10_task3,62,14,True,False
304,libero_10_task3,63,13,True,False
304,libero_10_task3,64,12,True,False
304,libero_10_task3,65,11,True,False
304,libero_10_task3,66,10,True,False
304,libero_10_task3,67,9,True,False
304,libero_10_task3,68,8,True,False
304,libero_10_task3,69,7,True,False
304,libero_10_task3,70,6,True,False
304,libero_10_task3,71,5,True,False
304,libero_10_task3,72,4,True,False
304,libero_10_task3,73,3,True,False
304,libero_10_task3,74,2,True,False
304,libero_10_task3,75,1,True,False
304,libero_10_task3,76,103,True,False
304,libero_10_task3,77,102,True,False
304,libero_10_task3,78,101,True,False
304,libero_10_task3,79,100,True,False
304,libero_10_task3,80,99,True,False
304,libero_10_task3,81,98,True,False
304,libero_10_task3,82,97,True,False
304,libero_10_task3,83,96,True,False
304,libero_10_task3,84,95,True,False
304,libero_10_task3,85,94,True,False
304,libero_10_task3,86,93,True,False
304,libero_10_task3,87,92,True,False
304,libero_10_task3,88,91,True,False
304,libero_10_task3,89,90,True,False
304,libero_10_task3,90,89,True,False
304,libero_10_task3,91,88,True,False
304,libero_10_task3,92,87,True,False
304,libero_10_task3,93,86,True,False
304,libero_10_task3,94,85,True,False
304,libero_10_task3,95,84,True,False
304,libero_10_task3,96,83,True,False
304,libero_10_task3,97,82,True,False
304,libero_10_task3,98,81,True,False
304,libero_10_task3,99,80,True,False
304,libero_10_task3,100,79,True,False
304,libero_10_task3,101,78,True,False
304,libero_10_task3,102,77,True,False
304,libero_10_task3,103,76,True,False
304,libero_10_task3,104,75,True,False
304,libero_10_task3,105,74,True,False
304,libero_10_task3,106,73,True,False
304,libero_10_task3,107,72,True,False
304,libero_10_task3,108,71,True,False
304,libero_10_task3,109,70,True,False
304,libero_10_task3,110,69,True,False
304,libero_10_task3,111,68,True,False
304,libero_10_task3,112,67,True,False
304,libero_10_task3,113,66,True,False
304,libero_10_task3,114,65,True,False
304,libero_10_task3,115,64,True,False
304,libero_10_task3,116,63,True,False
304,libero_10_task3,117,62,True,False
304,libero_10_task3,118,61,True,False
304,libero_10_task3,119,60,True,False
304,libero_10_task3,120,59,True,False
304,libero_10_task3,121,58,True,False
304,libero_10_task3,122,57,True,False
304,libero_10_task3,123,56,True,False
304,libero_10_task3,124,55,True,False
304,libero_10_task3,125,54,True,False
304,libero_10_task3,126,53,True,False
304,libero_10_task3,127,52,True,False
304,libero_10_task3,128,51,True,False
304,libero_10_task3,129,50,True,False
304,libero_10_task3,130,49,True,False
304,libero_10_task3,131,48,True,False
304,libero_10_task3,132,47,True,False
304,libero_10_task3,133,46,True,False
304,libero_10_task3,134,45,True,False
304,libero_10_task3,135,44,True,False
304,libero_10_task3,136,43,True,False
304,libero_10_task3,137,42,True,False
304,libero_10_task3,138,41,True,False
304,libero_10_task3,139,40,True,False
304,libero_10_task3,140,39,True,False
304,libero_10_task3,141,38,True,False
304,libero_10_task3,142,37,True,False
304,libero_10_task3,143,36,True,False
304,libero_10_task3,144,35,True,False
304,libero_10_task3,145,34,True,False
304,libero_10_task3,146,33,True,False
304,libero_10_task3,147,32,True,False
304,libero_10_task3,148,31,True,False
304,libero_10_task3,149,30,True,False
304,libero_10_task3,150,29,True,False
304,libero_10_task3,151,28,True,False
304,libero_10_task3,152,27,True,False
304,libero_10_task3,153,26,True,False
304,libero_10_task3,154,25,True,False
304,libero_10_task3,155,24,True,False
304,libero_10_task3,156,23,True,False
304,libero_10_task3,157,22,True,False
304,libero_10_task3,158,21,True,False
304,libero_10_task3,159,20,True,False
304,libero_10_task3,160,19,True,False
304,libero_10_task3,161,18,True,False
304,libero_10_task3,162,17,True,False
304,libero_10_task3,163,16,True,False
304,libero_10_task3,164,15,True,False
304,libero_10_task3,165,14,True,False
304,libero_10_task3,166,13,True,False
304,libero_10_task3,167,12,True,False
304,libero_10_task3,168,11,True,False
304,libero_10_task3,169,10,True,False
304,libero_10_task3,170,9,True,False
304,libero_10_task3,171,8,True,False
304,libero_10_task3,172,7,True,False
304,libero_10_task3,173,6,True,False
304,libero_10_task3,174,5,True,False
304,libero_10_task3,175,4,True,False
304,libero_10_task3,176,3,True,False
304,libero_10_task3,177,2,True,False
304,libero_10_task3,178,1,True,False
304,libero_10_task3,179,126,False,True
304,libero_10_task3,180,125,False,True
304,libero_10_task3,181,124,False,True
304,libero_10_task3,182,123,False,True
304,libero_10_task3,183,122,False,True
304,libero_10_task3,184,121,False,True
304,libero_10_task3,185,120,False,True
304,libero_10_task3,186,119,False,True
304,libero_10_task3,187,118,False,True
304,libero_10_task3,188,117,False,True
304,libero_10_task3,189,116,False,True
304,libero_10_task3,190,115,False,True
304,libero_10_task3,191,114,False,True
304,libero_10_task3,192,113,False,True
304,libero_10_task3,193,112,False,True
304,libero_10_task3,194,111,False,True
304,libero_10_task3,195,110,False,True
304,libero_10_task3,196,109,False,True
304,libero_10_task3,197,108,False,True
304,libero_10_task3,198,107,False,True
304,libero_10_task3,199,106,False,True
304,libero_10_task3,200,105,False,True
304,libero_10_task3,201,104,False,True
304,libero_10_task3,202,103,False,True
304,libero_10_task3,203,102,False,True
304,libero_10_task3,204,101,False,True
304,libero_10_task3,205,100,False,True
304,libero_10_task3,206,99,False,True
304,libero_10_task3,207,98,False,True
304,libero_10_task3,208,97,False,True
304,libero_10_task3,209,96,False,True
304,libero_10_task3,210,95,False,True
304,libero_10_task3,211,94,False,True
304,libero_10_task3,212,93,False,True
304,libero_10_task3,213,92,False,True
304,libero_10_task3,214,91,False,True
304,libero_10_task3,215,90,False,True
304,libero_10_task3,216,89,False,True
304,libero_10_task3,217,88,False,True
304,libero_10_task3,218,87,False,True
304,libero_10_task3,219,86,False,True
304,libero_10_task3,220,85,False,True
304,libero_10_task3,221,84,False,True
304,libero_10_task3,222,83,False,True
304,libero_10_task3,223,82,False,True
304,libero_10_task3,224,81,False,True
304,libero_10_task3,225,80,False,True
304,libero_10_task3,226,79,False,True
304,libero_10_task3,227,78,False,True
304,libero_10_task3,228,77,False,True
304,libero_10_task3,229,76,False,True
304,libero_10_task3,230,75,False,True
304,libero_10_task3,231,74,False,True
304,libero_10_task3,232,73,False,True
304,libero_10_task3,233,72,False,True
304,libero_10_task3,234,71,False,True
304,libero_10_task3,235,70,False,True
304,libero_10_task3,236,69,False,True
304,libero_10_task3,237,68,False,True
304,libero_10_task3,238,67,False,True
304,libero_10_task3,239,66,False,True
304,libero_10_task3,240,65,False,True
304,libero_10_task3,241,64,False,True
304,libero_10_task3,242,63,False,True
304,libero_10_task3,243,62,False,True
304,libero_10_task3,244,61,False,True
304,libero_10_task3,245,60,False,True
304,libero_10_task3,246,59,False,True
304,libero_10_task3,247,58,False,True
304,libero_10_task3,248,57,False,True
304,libero_10_task3,249,56,False,True
304,libero_10_task3,250,55,False,True
304,libero_10_task3,251,54,False,True
304,libero_10_task3,252,53,False,True
304,libero_10_task3,253,52,False,True
304,libero_10_task3,254,51,False,True
304,libero_10_task3,255,50,False,True
304,libero_10_task3,256,49,False,True
304,libero_10_task3,257,48,False,True
304,libero_10_task3,258,47,False,True
304,libero_10_task3,259,46,False,True
304,libero_10_task3,260,45,False,True
304,libero_10_task3,261,44,False,True
304,libero_10_task3,262,43,False,True
304,libero_10_task3,263,42,False,True
304,libero_10_task3,264,41,False,True
304,libero_10_task3,265,40,False,True
304,libero_10_task3,266,39,False,True
304,libero_10_task3,267,38,False,True
304,libero_10_task3,268,37,False,True
304,libero_10_task3,269,36,False,True
304,libero_10_task3,270,35,False,True
304,libero_10_task3,271,34,False,True
304,libero_10_task3,272,33,False,True
304,libero_10_task3,273,32,False,True
304,libero_10_task3,274,31,False,True
304,libero_10_task3,275,30,False,True
304,libero_10_task3,276,29,False,True
304,libero_10_task3,277,28,False,True
304,libero_10_task3,278,27,False,True
304,libero_10_task3,279,26,False,True
304,libero_10_task3,280,25,False,True
304,libero_10_task3,281,24,False,True
304,libero_10_task3,282,23,False,True
304,libero_10_task3,283,22,False,True
304,libero_10_task3,284,21,False,True
304,libero_10_task3,285,20,False,True
304,libero_10_task3,286,19,False,True
304,libero_10_task3,287,18,False,True
304,libero_10_task3,288,17,False,True
304,libero_10_task3,289,16,False,True
304,libero_10_task3,290,15,False,True
304,libero_10_task3,291,14,False,True
304,libero_10_task3,292,13,False,True
304,libero_10_task3,293,12,False,True
304,libero_10_task3,294,11,False,True
304,libero_10_task3,295,10,False,True
304,libero_10_task3,296,9,False,True
304,libero_10_task3,297,8,False,True
304,libero_10_task3,298,7,False,True
304,libero_10_task3,299,6,False,True
304,libero_10_task3,300,5,False,True
304,libero_10_task3,301,4,False,True
304,libero_10_task3,302,3,False,True
304,libero_10_task3,303,2,False,True
304,libero_10_task3,304,1,False,True
304,libero_10_task3,305,0,False,True
319,libero_10_task3,0,65,True,False
319,libero_10_task3,1,64,True,False
319,libero_10_task3,2,63,True,False
319,libero_10_task3,3,62,True,False
319,libero_10_task3,4,61,True,False
319,libero_10_task3,5,60,True,False
319,libero_10_task3,6,59,True,False
319,libero_10_task3,7,58,True,False
319,libero_10_task3,8,57,True,False
319,libero_10_task3,9,56,True,False
319,libero_10_task3,10,55,True,False
319,libero_10_task3,11,54,True,False
319,libero_10_task3,12,53,True,False
319,libero_10_task3,13,52,True,False
319,libero_10_task3,14,51,True,False
319,libero_10_task3,15,50,True,False
319,libero_10_task3,16,49,True,False
319,libero_10_task3,17,48,True,False
319,libero_10_task3,18,47,True,False
319,libero_10_task3,19,46,True,False
319,libero_10_task3,20,45,True,False
319,libero_10_task3,21,44,True,False
319,libero_10_task3,22,43,True,False
319,libero_10_task3,23,42,True,False
319,libero_10_task3,24,41,True,False
319,libero_10_task3,25,40,True,False
319,libero_10_task3,26,39,True,False
319,libero_10_task3,27,38,True,False
319,libero_10_task3,28,37,True,False
319,libero_10_task3,29,36,True,False
319,libero_10_task3,30,35,True,False
319,libero_10_task3,31,34,True,False
319,libero_10_task3,32,33,True,False
319,libero_10_task3,33,32,True,False
319,libero_10_task3,34,31,True,False
319,libero_10_task3,35,30,True,False
319,libero_10_task3,36,29,True,False
319,libero_10_task3,37,28,True,False
319,libero_10_task3,38,27,True,False
319,libero_10_task3,39,26,True,False
319,libero_10_task3,40,25,True,False
319,libero_10_task3,41,24,True,False
319,libero_10_task3,42,23,True,False
319,libero_10_task3,43,22,True,False
319,libero_10_task3,44,21,True,False
319,libero_10_task3,45,20,True,False
319,libero_10_task3,46,19,True,False
319,libero_10_task3,47,18,True,False
319,libero_10_task3,48,17,True,False
319,libero_10_task3,49,16,True,False
319,libero_10_task3,50,15,True,False
319,libero_10_task3,51,14,True,False
319,libero_10_task3,52,13,True,False
319,libero_10_task3,53,12,True,False
319,libero_10_task3,54,11,True,False
319,libero_10_task3,55,10,True,False
319,libero_10_task3,56,9,True,False
319,libero_10_task3,57,8,True,False
319,libero_10_task3,58,7,True,False
319,libero_10_task3,59,6,True,False
319,libero_10_task3,60,5,True,False
319,libero_10_task3,61,4,True,False
319,libero_10_task3,62,3,True,False
319,libero_10_task3,63,2,True,False
319,libero_10_task3,64,1,True,False
319,libero_10_task3,65,77,True,False
319,libero_10_task3,66,76,True,False
319,libero_10_task3,67,75,True,False
319,libero_10_task3,68,74,True,False
319,libero_10_task3,69,73,True,False
319,libero_10_task3,70,72,True,False
319,libero_10_task3,71,71,True,False
319,libero_10_task3,72,70,True,False
319,libero_10_task3,73,69,True,False
319,libero_10_task3,74,68,True,False
319,libero_10_task3,75,67,True,False
319,libero_10_task3,76,66,True,False
319,libero_10_task3,77,65,True,False
319,libero_10_task3,78,64,True,False
319,libero_10_task3,79,63,True,False
319,libero_10_task3,80,62,True,False
319,libero_10_task3,81,61,True,False
319,libero_10_task3,82,60,True,False
319,libero_10_task3,83,59,True,False
319,libero_10_task3,84,58,True,False
319,libero_10_task3,85,57,True,False
319,libero_10_task3,86,56,True,False
319,libero_10_task3,87,55,True,False
319,libero_10_task3,88,54,True,False
319,libero_10_task3,89,53,True,False
319,libero_10_task3,90,52,True,False
319,libero_10_task3,91,51,True,False
319,libero_10_task3,92,50,True,False
319,libero_10_task3,93,49,True,False
319,libero_10_task3,94,48,True,False
319,libero_10_task3,95,47,True,False
319,libero_10_task3,96,46,True,False
319,libero_10_task3,97,45,True,False
319,libero_10_task3,98,44,True,False
319,libero_10_task3,99,43,True,False
319,libero_10_task3,100,42,True,False
319,libero_10_task3,101,41,True,False
319,libero_10_task3,102,40,True,False
319,libero_10_task3,103,39,True,False
319,libero_10_task3,104,38,True,False
319,libero_10_task3,105,37,True,False
319,libero_10_task3,106,36,True,False
319,libero_10_task3,107,35,True,False
319,libero_10_task3,108,34,True,False
319,libero_10_task3,109,33,True,False
319,libero_10_task3,110,32,True,False
319,libero_10_task3,111,31,True,False
319,libero_10_task3,112,30,True,False
319,libero_10_task3,113,29,True,False
319,libero_10_task3,114,28,True,False
319,libero_10_task3,115,27,True,False
319,libero_10_task3,116,26,True,False
319,libero_10_task3,117,25,True,False
319,libero_10_task3,118,24,True,False
319,libero_10_task3,119,23,True,False
319,libero_10_task3,120,22,True,False
319,libero_10_task3,121,21,True,False
319,libero_10_task3,122,20,True,False
319,libero_10_task3,123,19,True,False
319,libero_10_task3,124,18,True,False
319,libero_10_task3,125,17,True,False
319,libero_10_task3,126,16,True,False
319,libero_10_task3,127,15,True,False
319,libero_10_task3,128,14,True,False
319,libero_10_task3,129,13,True,False
319,libero_10_task3,130,12,True,False
319,libero_10_task3,131,11,True,False
319,libero_10_task3,132,10,True,False
319,libero_10_task3,133,9,True,False
319,libero_10_task3,134,8,True,False
319,libero_10_task3,135,7,True,False
319,libero_10_task3,136,6,True,False
319,libero_10_task3,137,5,True,False
319,libero_10_task3,138,4,True,False
319,libero_10_task3,139,3,True,False
319,libero_10_task3,140,2,True,False
319,libero_10_task3,141,1,True,False
319,libero_10_task3,142,94,False,True
319,libero_10_task3,143,93,False,True
319,libero_10_task3,144,92,False,True
319,libero_10_task3,145,91,False,True
319,libero_10_task3,146,90,False,True
319,libero_10_task3,147,89,False,True
319,libero_10_task3,148,88,False,True
319,libero_10_task3,149,87,False,True
319,libero_10_task3,150,86,False,True
319,libero_10_task3,151,85,False,True
319,libero_10_task3,152,84,False,True
319,libero_10_task3,153,83,False,True
319,libero_10_task3,154,82,False,True
319,libero_10_task3,155,81,False,True
319,libero_10_task3,156,80,False,True
319,libero_10_task3,157,79,False,True
319,libero_10_task3,158,78,False,True
319,libero_10_task3,159,77,False,True
319,libero_10_task3,160,76,False,True
319,libero_10_task3,161,75,False,True
319,libero_10_task3,162,74,False,True
319,libero_10_task3,163,73,False,True
319,libero_10_task3,164,72,False,True
319,libero_10_task3,165,71,False,True
319,libero_10_task3,166,70,False,True
319,libero_10_task3,167,69,False,True
319,libero_10_task3,168,68,False,True
319,libero_10_task3,169,67,False,True
319,libero_10_task3,170,66,False,True
