task_key,split,group,episode,delay_steps,valid_target_count,utility,revision_or_abs_diff,translation_revision,rotation_revision,gripper_sign_disagreement
libero_spatial:task0,development,arm,8,4,276,0.4958294928073883,0.5041705369949341,0.8688707947731018,1.4639729261398315,0.29347825050354004
libero_spatial:task0,development,arm,9,4,65,0.6104631423950195,0.38953685760498047,0.4272248446941376,0.9669680595397949,0.03076923079788685
libero_spatial:task0,development,arm,0,8,63,0.5971089005470276,0.40289106965065,0.46259674429893494,1.0095782279968262,0.0476190485060215
libero_spatial:task0,development,arm,1,8,272,0.48550719022750854,0.5144928097724915,0.9149289727210999,1.5098867416381836,0.35661765933036804
libero_spatial:task0,development,arm,2,8,61,0.5913131833076477,0.40868690609931946,0.5470924973487854,0.9979608654975891,0.016393441706895828
libero_spatial:task0,development,arm,3,8,272,0.47802913188934326,0.5219708681106567,0.9569895267486572,1.5278304815292358,0.2977941036224365
libero_spatial:task0,development,arm,4,8,69,0.6037517786026001,0.3962482213973999,0.4093377888202667,1.0511882305145264,0.043478261679410934
libero_spatial:task0,development,arm,5,8,81,0.5857664942741394,0.4142334461212158,0.5039026737213135,1.065373420715332,0.06172839552164078
libero_spatial:task0,development,arm,6,8,272,0.4858386218547821,0.5141614079475403,0.8680996298789978,1.522694706916809,0.30514705181121826
libero_spatial:task0,development,arm,7,8,65,0.5990201830863953,0.4009798467159271,0.43273815512657166,1.0088551044464111,0.03076923079788685
libero_spatial:task0,development,arm,8,8,272,0.4818001985549927,0.5181998014450073,0.9032703638076782,1.508806824684143,0.3125
libero_spatial:task0,development,arm,9,8,61,0.5895422697067261,0.4104577302932739,0.48153063654899597,1.0490397214889526,0.032786883413791656
libero_spatial:task0,development,arm,0,16,55,0.5611645579338074,0.4388355016708374,0.531928539276123,1.1773356199264526,0.05454545468091965
libero_spatial:task0,development,arm,1,16,264,0.45459529757499695,0.5454047322273254,1.007603645324707,1.6787561178207397,0.405303031206131
libero_spatial:task0,development,arm,2,16,53,0.5570666193962097,0.4429333806037903,0.6259813904762268,1.1730101108551025,0.03773584961891174
libero_spatial:task0,development,arm,3,16,264,0.4705051779747009,0.5294948816299438,1.0043827295303345,1.5506901741027832,0.35227271914482117
libero_spatial:task0,development,arm,4,16,61,0.5689699053764343,0.4310300946235657,0.5090755820274353,1.1543205976486206,0.1147540956735611
libero_spatial:task0,development,arm,5,16,73,0.5591450929641724,0.44085490703582764,0.6323707103729248,1.0919954776763916,0.12328767031431198
libero_spatial:task0,development,arm,6,16,264,0.46121320128440857,0.5387868285179138,0.9498933553695679,1.654252529144287,0.41287878155708313
libero_spatial:task0,development,arm,7,16,57,0.583249568939209,0.4167504608631134,0.532289981842041,1.0580925941467285,0.05263157933950424
libero_spatial:task0,development,arm,8,16,264,0.4716551601886749,0.5283448100090027,0.9554522037506104,1.5769933462142944,0.45075756311416626
libero_spatial:task0,development,arm,9,16,53,0.5601242184638977,0.4398757517337799,0.5275479555130005,1.1508766412734985,0.01886792480945587
libero_spatial:task0,development,arm,0,20,51,0.5501440763473511,0.4498559236526489,0.5780461430549622,1.2204971313476562,0.019607843831181526
libero_spatial:task0,development,arm,1,20,260,0.45921590924263,0.5407841205596924,0.9852853417396545,1.6457682847976685,0.45769229531288147
libero_spatial:task0,development,arm,2,20,49,0.5658249855041504,0.4341750144958496,0.6061426997184753,1.1406080722808838,0.12244898080825806
libero_spatial:task0,development,arm,3,20,260,0.4536634087562561,0.5463365912437439,1.013864517211914,1.6751079559326172,0.3769230842590332
libero_spatial:task0,development,arm,4,20,57,0.5485574007034302,0.4514426290988922,0.5212196111679077,1.3235920667648315,0.07017543911933899
libero_spatial:task0,development,arm,5,20,69,0.5482959747314453,0.4517040550708771,0.6488322019577026,1.1895030736923218,0.15942029654979706
libero_spatial:task0,development,arm,6,20,260,0.4462246000766754,0.5537753701210022,0.9800569415092468,1.7965294122695923,0.39230769872665405
libero_spatial:task0,development,arm,7,20,53,0.5879727602005005,0.4120272397994995,0.5124146938323975,1.0391731262207031,0.056603774428367615
libero_spatial:task0,development,arm,8,20,260,0.4669268727302551,0.5330731868743896,1.0018489360809326,1.5895479917526245,0.4923076927661896
libero_spatial:task0,development,arm,9,20,49,0.5789880752563477,0.42101186513900757,0.5996251106262207,1.052833914756775,0.040816325694322586
libero_spatial:task0,development,arm,0,32,39,0.5551775693893433,0.44482240080833435,0.595654308795929,1.1974263191223145,0.1794871836900711
libero_spatial:task0,development,arm,1,32,248,0.46847859025001526,0.5315213799476624,0.9074985384941101,1.600691556930542,0.5322580933570862
libero_spatial:task0,development,arm,2,32,37,0.5504234433174133,0.4495764970779419,0.6148905158042908,1.218017339706421,0.1621621549129486
libero_spatial:task0,development,arm,3,32,248,0.4581320285797119,0.5418679714202881,0.9611299633979797,1.6555252075195312,0.5040322542190552
libero_spatial:task0,development,arm,4,32,45,0.5593045353889465,0.4406954348087311,0.499512642621994,1.2910996675491333,0.04444444552063942
libero_spatial:task0,development,arm,5,32,57,0.5362017154693604,0.46379825472831726,0.6255089044570923,1.2774797677993774,0.12280701845884323
libero_spatial:task0,development,arm,6,32,248,0.45339787006378174,0.5466021299362183,0.9587581753730774,1.6768420934677124,0.5080645084381104
libero_spatial:task0,development,arm,7,32,41,0.5647920370101929,0.43520796298980713,0.5789596438407898,1.1064836978912354,0.12195122241973877
libero_spatial:task0,development,arm,8,32,248,0.47235801815986633,0.527642011642456,0.9294442534446716,1.5442527532577515,0.5725806355476379
libero_spatial:task0,development,arm,9,32,37,0.5525729060173035,0.4474271237850189,0.6103933453559875,1.302191972732544,0.054054055362939835
libero_spatial:task0,development,gripper,0,0,71,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,1,0,280,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,2,0,69,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,3,0,280,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,4,0,77,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,5,0,89,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,6,0,280,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,7,0,73,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,8,0,280,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,9,0,69,1.0,0.0,,,0.0
libero_spatial:task0,development,gripper,0,4,67,0.9488441944122314,0.10268031805753708,,,0.04477611929178238
libero_spatial:task0,development,gripper,1,4,276,0.6745874285697937,0.6515874266624451,,,0.3224637806415558
libero_spatial:task0,development,gripper,2,4,65,0.9058632850646973,0.18827345967292786,,,0.0923076942563057
libero_spatial:task0,development,gripper,3,4,276,0.708178699016571,0.5849296450614929,,,0.28985506296157837
libero_spatial:task0,development,gripper,4,4,73,0.9103060960769653,0.1798066943883896,,,0.08219178020954132
libero_spatial:task0,development,gripper,5,4,85,0.9348368048667908,0.13063563406467438,,,0.05882352963089943
libero_spatial:task0,development,gripper,6,4,276,0.7035443186759949,0.5937981605529785,,,0.29347825050354004
libero_spatial:task0,development,gripper,7,4,69,0.9304316639900208,0.13932843506336212,,,0.05797101557254791
libero_spatial:task0,development,gripper,8,4,276,0.7036303877830505,0.594315230846405,,,0.29347825050354004
libero_spatial:task0,development,gripper,9,4,65,0.9573103785514832,0.08553420007228851,,,0.03076923079788685
libero_spatial:task0,development,gripper,0,8,63,0.9473533630371094,0.10533584654331207,,,0.0476190485060215
libero_spatial:task0,development,gripper,1,8,272,0.643168032169342,0.7142035961151123,,,0.35661765933036804
libero_spatial:task0,development,gripper,2,8,61,0.9764446020126343,0.04711079224944115,,,0.016393441706895828
libero_spatial:task0,development,gripper,3,8,272,0.6966171860694885,0.6085134744644165,,,0.2977941036224365
libero_spatial:task0,development,gripper,4,8,69,0.9508658051490784,0.09846745431423187,,,0.043478261679410934
libero_spatial:task0,development,gripper,5,8,81,0.932125449180603,0.13586466014385223,,,0.06172839552164078
libero_spatial:task0,development,gripper,6,8,272,0.689475953578949,0.6225796341896057,,,0.30514705181121826
libero_spatial:task0,development,gripper,7,8,65,0.9579216837882996,0.08422022312879562,,,0.03076923079788685
libero_spatial:task0,development,gripper,8,8,272,0.6856507658958435,0.6298581957817078,,,0.3125
libero_spatial:task0,development,gripper,9,8,61,0.9543236494064331,0.0913526639342308,,,0.032786883413791656
libero_spatial:task0,development,gripper,0,16,55,0.9384223222732544,0.12390382587909698,,,0.05454545468091965
libero_spatial:task0,development,gripper,1,16,264,0.5917047262191772,0.8189762234687805,,,0.405303031206131
libero_spatial:task0,development,gripper,2,16,53,0.9562183618545532,0.08756326884031296,,,0.03773584961891174
libero_spatial:task0,development,gripper,3,16,264,0.6417377591133118,0.7191132307052612,,,0.35227271914482117
libero_spatial:task0,development,gripper,4,16,61,0.8819549679756165,0.2373029589653015,,,0.1147540956735611
libero_spatial:task0,development,gripper,5,16,73,0.8712635040283203,0.258392333984375,,,0.12328767031431198
libero_spatial:task0,development,gripper,6,16,264,0.5862675309181213,0.8304405808448792,,,0.41287878155708313
libero_spatial:task0,development,gripper,7,16,57,0.935530424118042,0.12893913686275482,,,0.05263157933950424
libero_spatial:task0,development,gripper,8,16,264,0.5460963845252991,0.9109824895858765,,,0.45075756311416626
libero_spatial:task0,development,gripper,9,16,53,0.9667763710021973,0.0667693093419075,,,0.01886792480945587
libero_spatial:task0,development,gripper,0,20,51,0.9751530289649963,0.049858588725328445,,,0.019607843831181526
libero_spatial:task0,development,gripper,1,20,260,0.5493266582489014,0.9026169180870056,,,0.45769229531288147
libero_spatial:task0,development,gripper,2,20,49,0.872402012348175,0.2552102208137512,,,0.12244898080825806
libero_spatial:task0,development,gripper,3,20,260,0.6185286045074463,0.76580810546875,,,0.3769230842590332
libero_spatial:task0,development,gripper,4,20,57,0.9245846271514893,0.1513497233390808,,,0.07017543911933899
libero_spatial:task0,development,gripper,5,20,69,0.8352558016777039,0.33015352487564087,,,0.15942029654979706
libero_spatial:task0,development,gripper,6,20,260,0.6052044034004211,0.7927260398864746,,,0.39230769872665405
libero_spatial:task0,development,gripper,7,20,53,0.9310125708580017,0.1383550763130188,,,0.056603774428367615
libero_spatial:task0,development,gripper,8,20,260,0.5047566890716553,0.9937109351158142,,,0.4923076927661896
libero_spatial:task0,development,gripper,9,20,49,0.9430114030838013,0.11397723108530045,,,0.040816325694322586
libero_spatial:task0,development,gripper,0,32,39,0.815811276435852,0.37080511450767517,,,0.1794871836900711
libero_spatial:task0,development,gripper,1,32,248,0.46325621008872986,1.0749682188034058,,,0.5322580933570862
libero_spatial:task0,development,gripper,2,32,37,0.8332602381706238,0.3337042033672333,,,0.1621621549129486
libero_spatial:task0,development,gripper,3,32,248,0.4938538074493408,1.0141205787658691,,,0.5040322542190552
libero_spatial:task0,development,gripper,4,32,45,0.9489132165908813,0.1023435890674591,,,0.04444444552063942
libero_spatial:task0,development,gripper,5,32,57,0.872149646282196,0.2575446367263794,,,0.12280701845884323
libero_spatial:task0,development,gripper,6,32,248,0.48874804377555847,1.0247896909713745,,,0.5080645084381104
libero_spatial:task0,development,gripper,7,32,41,0.8645870089530945,0.2721627950668335,,,0.12195122241973877
libero_spatial:task0,development,gripper,8,32,248,0.428573876619339,1.1454553604125977,,,0.5725806355476379
libero_spatial:task0,development,gripper,9,32,37,0.9300428032875061,0.1400091052055359,,,0.054054055362939835
libero_spatial:task4,held_out,arm,0,0,137,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,1,0,140,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,2,0,131,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,3,0,129,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,4,0,137,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,5,0,280,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,6,0,280,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,7,0,135,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,8,0,125,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,9,0,131,1.0,0.0,0.0,0.0,0.0
libero_spatial:task4,held_out,arm,0,4,133,0.642367422580719,0.357632577419281,0.39502033591270447,0.8261642456054688,0.060150377452373505
libero_spatial:task4,held_out,arm,1,4,136,0.6482899785041809,0.3517100512981415,0.36230573058128357,0.8199917078018188,0.04411764815449715
libero_spatial:task4,held_out,arm,2,4,127,0.6332458853721619,0.3667541742324829,0.39747366309165955,0.8706485629081726,0.031496062874794006
libero_spatial:task4,held_out,arm,3,4,125,0.6167274713516235,0.38327252864837646,0.41521063446998596,0.936244785785675,0.03200000151991844
libero_spatial:task4,held_out,arm,4,4,133,0.648400604724884,0.35159942507743835,0.40065616369247437,0.7835462689399719,0.04511278122663498
libero_spatial:task4,held_out,arm,5,4,276,0.6115947961807251,0.38840511441230774,0.4680114984512329,0.9104394316673279,0.15217390656471252
libero_spatial:task4,held_out,arm,6,4,276,0.6099143624305725,0.3900856375694275,0.4584430754184723,0.9158862829208374,0.11231884360313416
libero_spatial:task4,held_out,arm,7,4,131,0.6413611173629761,0.3586389720439911,0.3883492350578308,0.8267983198165894,0.015267175622284412
libero_spatial:task4,held_out,arm,8,4,121,0.646578848361969,0.3534212112426758,0.37103667855262756,0.8126974701881409,0.024793388321995735
libero_spatial:task4,held_out,arm,9,4,127,0.6350749135017395,0.3649250864982605,0.40240296721458435,0.8362886905670166,0.04724409431219101
libero_spatial:task4,held_out,arm,0,8,129,0.641056478023529,0.35894349217414856,0.386757493019104,0.8334410190582275,0.023255813866853714
libero_spatial:task4,held_out,arm,1,8,132,0.644760012626648,0.35524001717567444,0.38389691710472107,0.811582088470459,0.05303030461072922
libero_spatial:task4,held_out,arm,2,8,123,0.639301598072052,0.360698401927948,0.4109298586845398,0.8301392197608948,0.04878048598766327
libero_spatial:task4,held_out,arm,3,8,121,0.6315946578979492,0.3684053122997284,0.432333767414093,0.8290297985076904,0.041322313249111176
libero_spatial:task4,held_out,arm,4,8,129,0.643202543258667,0.35679736733436584,0.40452840924263,0.798221230506897,0.03100775182247162
libero_spatial:task4,held_out,arm,5,8,272,0.6056509613990784,0.394349068403244,0.4804524779319763,0.9371788501739502,0.20588235557079315
libero_spatial:task4,held_out,arm,6,8,272,0.6092751622200012,0.39072486758232117,0.4705522656440735,0.9165263772010803,0.13235294818878174
libero_spatial:task4,held_out,arm,7,8,127,0.6402022838592529,0.35979771614074707,0.39367082715034485,0.8326294422149658,0.031496062874794006
libero_spatial:task4,held_out,arm,8,8,117,0.6411794424057007,0.35882049798965454,0.3792991042137146,0.8362037539482117,0.008547008968889713
libero_spatial:task4,held_out,arm,9,8,123,0.6481459140777588,0.3518541157245636,0.3821122646331787,0.7922946214675903,0.04878048598766327
libero_spatial:task4,held_out,arm,0,16,121,0.6298994421958923,0.37010058760643005,0.4147849977016449,0.8660299777984619,0.01652892492711544
libero_spatial:task4,held_out,arm,1,16,124,0.6431612372398376,0.35683876276016235,0.3921516537666321,0.8125191330909729,0.08870967477560043
libero_spatial:task4,held_out,arm,2,16,115,0.6384003758430481,0.3615996241569519,0.416986882686615,0.8069078326225281,0.043478261679410934
libero_spatial:task4,held_out,arm,3,16,113,0.6405172944068909,0.35948267579078674,0.388264536857605,0.8503859639167786,0.03539822995662689
libero_spatial:task4,held_out,arm,4,16,121,0.640594482421875,0.359405517578125,0.4015832245349884,0.806842565536499,0.041322313249111176
libero_spatial:task4,held_out,arm,5,16,264,0.5941376686096191,0.40586233139038086,0.5218190550804138,0.9614129066467285,0.24242424964904785
libero_spatial:task4,held_out,arm,6,16,264,0.6010148525238037,0.3989851474761963,0.5096619129180908,0.9349573850631714,0.14772726595401764
libero_spatial:task4,held_out,arm,7,16,119,0.6168204545974731,0.38317954540252686,0.41996344923973083,0.9308527112007141,0.042016807943582535
libero_spatial:task4,held_out,arm,8,16,109,0.6489394307136536,0.35106053948402405,0.3750441074371338,0.7878519296646118,0.027522936463356018
libero_spatial:task4,held_out,arm,9,16,115,0.6349323987960815,0.3650676906108856,0.4357839822769165,0.8050283193588257,0.06086956337094307
libero_spatial:task4,held_out,arm,0,20,117,0.6352638006210327,0.3647361099720001,0.423356294631958,0.8669432401657104,0.04273504391312599
libero_spatial:task4,held_out,arm,1,20,120,0.6338478326797485,0.36615225672721863,0.4040808379650116,0.8369231820106506,0.05833333358168602
libero_spatial:task4,held_out,arm,2,20,111,0.6380881071090698,0.361911803483963,0.38593417406082153,0.8562051653862,0.027027027681469917
libero_spatial:task4,held_out,arm,3,20,109,0.6146516799926758,0.3853483200073242,0.4249889552593231,0.9265490770339966,0.03669724613428116
libero_spatial:task4,held_out,arm,4,20,117,0.6308428049087524,0.3691571354866028,0.40705054998397827,0.8547569513320923,0.017094017937779427
libero_spatial:task4,held_out,arm,5,20,260,0.5834529995918274,0.4165469706058502,0.5541259050369263,1.0027481317520142,0.25
libero_spatial:task4,held_out,arm,6,20,260,0.5846598744392395,0.4153401851654053,0.5192335247993469,1.0213068723678589,0.1846153885126114
libero_spatial:task4,held_out,arm,7,20,115,0.6211038827896118,0.37889614701271057,0.44348257780075073,0.8753513097763062,0.043478261679410934
libero_spatial:task4,held_out,arm,8,20,105,0.6367124915122986,0.36328744888305664,0.4123438596725464,0.7982104420661926,0.01904761977493763
libero_spatial:task4,held_out,arm,9,20,111,0.6308376789093018,0.3691624104976654,0.42167964577674866,0.8417698740959167,0.06306306272745132
libero_spatial:task4,held_out,arm,0,32,105,0.6304222345352173,0.3695777952671051,0.4251915216445923,0.8583663702011108,0.06666667014360428
libero_spatial:task4,held_out,arm,1,32,108,0.6234164834022522,0.37658363580703735,0.43223750591278076,0.8880897760391235,0.06481481343507767
libero_spatial:task4,held_out,arm,2,32,99,0.6112808585166931,0.3887190818786621,0.439376562833786,0.9348254799842834,0.06060606241226196
libero_spatial:task4,held_out,arm,3,32,97,0.6003149747848511,0.3996850252151489,0.43437328934669495,1.0369281768798828,0.04123711213469505
libero_spatial:task4,held_out,arm,4,32,105,0.6198393106460571,0.38016074895858765,0.4042283594608307,0.9183828234672546,0.07619047909975052
libero_spatial:task4,held_out,arm,5,32,248,0.5901264548301697,0.40987351536750793,0.5445643067359924,0.9691524505615234,0.3104838728904724
libero_spatial:task4,held_out,arm,6,32,248,0.5879634618759155,0.4120365381240845,0.5656085014343262,0.9591078162193298,0.19354838132858276
libero_spatial:task4,held_out,arm,7,32,103,0.6131656169891357,0.38683438301086426,0.4457392990589142,0.9309954643249512,0.058252427726984024
libero_spatial:task4,held_out,arm,8,32,93,0.6256051063537598,0.37439489364624023,0.4029156565666199,0.8913162350654602,0.04301075264811516
libero_spatial:task4,held_out,arm,9,32,99,0.6062900424003601,0.3937099277973175,0.4737844467163086,0.9340383410453796,0.04040404036641121
libero_spatial:task4,held_out,gripper,0,0,137,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,1,0,140,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,2,0,131,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,3,0,129,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,4,0,137,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,5,0,280,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,6,0,280,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,7,0,135,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,8,0,125,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,9,0,131,1.0,0.0,,,0.0
libero_spatial:task4,held_out,gripper,0,4,133,0.9352534413337708,0.12998643517494202,,,0.060150377452373505
libero_spatial:task4,held_out,gripper,1,4,136,0.9520210027694702,0.09625080972909927,,,0.04411764815449715
libero_spatial:task4,held_out,gripper,2,4,127,0.9632959961891174,0.0738692432641983,,,0.031496062874794006
libero_spatial:task4,held_out,gripper,3,4,125,0.9637920260429382,0.07248770445585251,,,0.03200000151991844
libero_spatial:task4,held_out,gripper,4,4,133,0.9493188261985779,0.10159607976675034,,,0.04511278122663498
libero_spatial:task4,held_out,gripper,5,4,276,0.8441643714904785,0.3119973838329315,,,0.15217390656471252
libero_spatial:task4,held_out,gripper,6,4,276,0.8818295001983643,0.23739922046661377,,,0.11231884360313416
libero_spatial:task4,held_out,gripper,7,4,131,0.9800445437431335,0.04032634198665619,,,0.015267175622284412
libero_spatial:task4,held_out,gripper,8,4,121,0.9695172309875488,0.06114891171455383,,,0.024793388321995735
libero_spatial:task4,held_out,gripper,9,4,127,0.9459929466247559,0.10831141471862793,,,0.04724409431219101
libero_spatial:task4,held_out,gripper,0,8,129,0.9710114002227783,0.05804212763905525,,,0.023255813866853714
libero_spatial:task4,held_out,gripper,1,8,132,0.9401882886886597,0.12008465826511383,,,0.05303030461072922
libero_spatial:task4,held_out,gripper,2,8,123,0.9467962980270386,0.10666884481906891,,,0.04878048598766327
libero_spatial:task4,held_out,gripper,3,8,121,0.953714907169342,0.09289360046386719,,,0.041322313249111176
libero_spatial:task4,held_out,gripper,4,8,129,0.9603124856948853,0.07959553599357605,,,0.03100775182247162
libero_spatial:task4,held_out,gripper,5,8,272,0.7899012565612793,0.42072415351867676,,,0.20588235557079315
libero_spatial:task4,held_out,gripper,6,8,272,0.8615451455116272,0.27743107080459595,,,0.13235294818878174
libero_spatial:task4,held_out,gripper,7,8,127,0.9651996493339539,0.06960069388151169,,,0.031496062874794006
libero_spatial:task4,held_out,gripper,8,8,117,0.9861096739768982,0.02784082666039467,,,0.008547008968889713
libero_spatial:task4,held_out,gripper,9,8,123,0.9467356204986572,0.10671841353178024,,,0.04878048598766327
libero_spatial:task4,held_out,gripper,0,16,121,0.9751301407814026,0.04973963648080826,,,0.01652892492711544
libero_spatial:task4,held_out,gripper,1,16,124,0.9081786274909973,0.18423227965831757,,,0.08870967477560043
libero_spatial:task4,held_out,gripper,2,16,115,0.9506214261054993,0.0989149734377861,,,0.043478261679410934
libero_spatial:task4,held_out,gripper,3,16,113,0.9589046239852905,0.08228742331266403,,,0.03539822995662689
libero_spatial:task4,held_out,gripper,4,16,121,0.9517117738723755,0.09675116091966629,,,0.041322313249111176
libero_spatial:task4,held_out,gripper,5,16,264,0.7548354268074036,0.49090680480003357,,,0.24242424964904785
libero_spatial:task4,held_out,gripper,6,16,264,0.8471519947052002,0.30642855167388916,,,0.14772726595401764
libero_spatial:task4,held_out,gripper,7,16,119,0.9524790048599243,0.09554509818553925,,,0.042016807943582535
libero_spatial:task4,held_out,gripper,8,16,109,0.9676836133003235,0.06467665731906891,,,0.027522936463356018
libero_spatial:task4,held_out,gripper,9,16,115,0.93387770652771,0.13249553740024567,,,0.06086956337094307
libero_spatial:task4,held_out,gripper,0,20,117,0.952389657497406,0.09539884328842163,,,0.04273504391312599
libero_spatial:task4,held_out,gripper,1,20,120,0.9367793798446655,0.12676848471164703,,,0.05833333358168602
libero_spatial:task4,held_out,gripper,2,20,111,0.9685349464416504,0.06298337131738663,,,0.027027027681469917
libero_spatial:task4,held_out,gripper,3,20,109,0.9574909806251526,0.08519672602415085,,,0.03669724613428116
libero_spatial:task4,held_out,gripper,4,20,117,0.9774092435836792,0.04533064365386963,,,0.017094017937779427
libero_spatial:task4,held_out,gripper,5,20,260,0.747416079044342,0.5053851008415222,,,0.25
libero_spatial:task4,held_out,gripper,6,20,260,0.8107344508171082,0.3793357312679291,,,0.1846153885126114
libero_spatial:task4,held_out,gripper,7,20,115,0.9518017172813416,0.09693583101034164,,,0.043478261679410934
libero_spatial:task4,held_out,gripper,8,20,105,0.975203275680542,0.049774233251810074,,,0.01904761977493763
libero_spatial:task4,held_out,gripper,9,20,111,0.9326414465904236,0.1347608119249344,,,0.06306306272745132
libero_spatial:task4,held_out,gripper,0,32,105,0.9309275150299072,0.13814713060855865,,,0.06666667014360428
libero_spatial:task4,held_out,gripper,1,32,108,0.9317641258239746,0.13690651953220367,,,0.06481481343507767
libero_spatial:task4,held_out,gripper,2,32,99,0.9342065453529358,0.13218235969543457,,,0.06060606241226196
libero_spatial:task4,held_out,gripper,3,32,97,0.953376054763794,0.09340117126703262,,,0.04123711213469505
libero_spatial:task4,held_out,gripper,4,32,105,0.9190258383750916,0.16222873330116272,,,0.07619047909975052
libero_spatial:task4,held_out,gripper,5,32,248,0.6882327198982239,0.6236339211463928,,,0.3104838728904724
libero_spatial:task4,held_out,gripper,6,32,248,0.8009641766548157,0.39895087480545044,,,0.19354838132858276
libero_spatial:task4,held_out,gripper,7,32,103,0.9384612441062927,0.12397700548171997,,,0.058252427726984024
libero_spatial:task4,held_out,gripper,8,32,93,0.9554757475852966,0.08943994343280792,,,0.04301075264811516
libero_spatial:task4,held_out,gripper,9,32,99,0.9535722136497498,0.09285558015108109,,,0.04040404036641121
libero_goal:task2,development,arm,0,0,86,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,1,0,99,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,2,0,102,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,3,0,117,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,4,0,114,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,5,0,97,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,6,0,105,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,7,0,98,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,8,0,94,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,9,0,300,1.0,0.0,0.0,0.0,0.0
libero_goal:task2,development,arm,0,4,82,0.620820164680481,0.37917980551719666,0.40483003854751587,0.9321685433387756,0.0731707289814949
libero_goal:task2,development,arm,1,4,95,0.6346840858459473,0.36531588435173035,0.3653498589992523,0.896495521068573,0.08421052992343903
libero_goal:task2,development,arm,2,4,98,0.6298848986625671,0.37011513113975525,0.4074357748031616,0.8475608825683594,0.09183673560619354
libero_goal:task2,development,arm,3,4,113,0.610909640789032,0.38909032940864563,0.4115178883075714,0.9755684733390808,0.044247787445783615
libero_goal:task2,development,arm,4,4,110,0.649167537689209,0.35083240270614624,0.3748859465122223,0.8418741822242737,0.04545454680919647
libero_goal:task2,development,arm,5,4,93,0.6338037252426147,0.36619624495506287,0.38568276166915894,0.8639942407608032,0.032258063554763794
libero_goal:task2,development,arm,6,4,101,0.6507712602615356,0.34922876954078674,0.35109856724739075,0.8138371109962463,0.009900989942252636
libero_goal:task2,development,arm,7,4,94,0.6315118670463562,0.3684881627559662,0.3893297016620636,0.8492243885993958,0.03191489353775978
libero_goal:task2,development,arm,8,4,90,0.6493658423423767,0.3506341576576233,0.3593851327896118,0.8166407346725464,0.03333333507180214
libero_goal:task2,development,arm,9,4,296,0.6376523375511169,0.36234769225120544,0.36725321412086487,0.8736283779144287,0.04729729890823364
libero_goal:task2,development,arm,0,8,78,0.6074190139770508,0.3925809860229492,0.39401713013648987,0.9982371926307678,0.10256410390138626
libero_goal:task2,development,arm,1,8,91,0.6316129565238953,0.36838698387145996,0.380879670381546,0.9086882472038269,0.05494505539536476
libero_goal:task2,development,arm,2,8,94,0.6219866871833801,0.37801337242126465,0.4364788830280304,0.8688962459564209,0.042553190141916275
libero_goal:task2,development,arm,3,8,109,0.5920111536979675,0.40798884630203247,0.506226122379303,1.024484395980835,0.06422018259763718
libero_goal:task2,development,arm,4,8,106,0.6439659595489502,0.35603412985801697,0.36195871233940125,0.8848109841346741,0.08490566164255142
libero_goal:task2,development,arm,5,8,89,0.6130642890930176,0.3869357109069824,0.41594913601875305,0.9695471525192261,0.01123595517128706
