task,episode,timestep,phase,state_id,perturbation_type,perturbation_magnitude,perturbation_dx,perturbation_dy,perturbation_dz,branch_success,branch_valid,branch_error,original_suffix_success,expert_success,criticality,action_magnitude,action_velocity,action_acceleration,gripper_transition,eef_object_distance,object_goal_distance
StackCube-v1,2,25,0.45454545454545453,9aa543e9b861f525a07b5b65569218d407f945d2d6dfcdf4e10594616a03f856,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.14000003039836884,0.0,0.0006976163713261485,0.06370211829651394
StackCube-v1,2,25,0.45454545454545453,9aa543e9b861f525a07b5b65569218d407f945d2d6dfcdf4e10594616a03f856,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.14000003039836884,0.0,0.0006976163713261485,0.06370211829651394
StackCube-v1,2,25,0.45454545454545453,9aa543e9b861f525a07b5b65569218d407f945d2d6dfcdf4e10594616a03f856,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.14000003039836884,0.0,0.0006976163713261485,0.06370211829651394
StackCube-v1,2,25,0.45454545454545453,9aa543e9b861f525a07b5b65569218d407f945d2d6dfcdf4e10594616a03f856,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.14000003039836884,0.0,0.0006976163713261485,0.06370211829651394
StackCube-v1,2,25,0.45454545454545453,9aa543e9b861f525a07b5b65569218d407f945d2d6dfcdf4e10594616a03f856,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.14000003039836884,0.0,0.0006976163713261485,0.06370211829651394
StackCube-v1,2,30,0.5454545454545454,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.0,0.0,0.0007128301076591015,0.11743208939386568
StackCube-v1,2,30,0.5454545454545454,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.0,0.0,0.0007128301076591015,0.11743208939386568
StackCube-v1,2,30,0.5454545454545454,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.0,0.0,0.0007128301076591015,0.11743208939386568
StackCube-v1,2,30,0.5454545454545454,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.0,0.0,0.0007128301076591015,0.11743208939386568
StackCube-v1,2,30,0.5454545454545454,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.0,0.0,0.0007128301076591015,0.11743208939386568
StackCube-v1,2,30,0.5454545454545454,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.0,0.0,0.0007128301076591015,0.11743208939386568
StackCube-v1,2,30,0.5454545454545454,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,4.071156978607178,0.0,0.0,0.0,0.0007128301076591015,0.11743208939386568
StackCube-v1,2,35,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,4.0728759765625,0.0,0.0,0.0,0.0007095347973518074,0.08522972810842071
StackCube-v1,2,35,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.0728759765625,0.0,0.0,0.0,0.0007095347973518074,0.08522972810842071
StackCube-v1,2,35,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.0728759765625,0.0,0.0,0.0,0.0007095347973518074,0.08522972810842071
StackCube-v1,2,35,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,4.0728759765625,0.0,0.0,0.0,0.0007095347973518074,0.08522972810842071
StackCube-v1,2,35,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,4.0728759765625,0.0,0.0,0.0,0.0007095347973518074,0.08522972810842071
StackCube-v1,2,35,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,4.0728759765625,0.0,0.0,0.0,0.0007095347973518074,0.08522972810842071
StackCube-v1,2,35,0.6363636363636364,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,4.0728759765625,0.0,0.0,0.0,0.0007095347973518074,0.08522972810842071
StackCube-v1,2,40,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0007122100214473903,0.08027745194529208
StackCube-v1,2,40,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0007122100214473903,0.08027745194529208
StackCube-v1,2,40,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0007122100214473903,0.08027745194529208
StackCube-v1,2,40,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0007122100214473903,0.08027745194529208
StackCube-v1,2,40,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0007122100214473903,0.08027745194529208
StackCube-v1,2,40,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0007122100214473903,0.08027745194529208
StackCube-v1,2,40,0.7272727272727273,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0007122100214473903,0.08027745194529208
StackCube-v1,2,45,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.0,0.0,0.0,0.000710505701135844,0.0028590620829693565
StackCube-v1,2,45,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.0,0.0,0.0,0.000710505701135844,0.0028590620829693565
StackCube-v1,2,45,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.0,0.0,0.0,0.000710505701135844,0.0028590620829693565
StackCube-v1,2,45,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.0,0.0,0.0,0.000710505701135844,0.0028590620829693565
StackCube-v1,2,45,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,4.070911407470703,0.0,0.0,0.0,0.000710505701135844,0.0028590620829693565
StackCube-v1,2,45,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,4.070911407470703,0.0,0.0,0.0,0.000710505701135844,0.0028590620829693565
StackCube-v1,2,45,0.8181818181818182,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,4.070911407470703,0.0,0.0,0.0,0.000710505701135844,0.0028590620829693565
StackCube-v1,2,50,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00022902466298546642,0.0005055755292877687
StackCube-v1,2,50,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00022902466298546642,0.0005055755292877687
StackCube-v1,2,50,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00022902466298546642,0.0005055755292877687
StackCube-v1,2,50,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00022902466298546642,0.0005055755292877687
StackCube-v1,2,50,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00022902466298546642,0.0005055755292877687
StackCube-v1,2,50,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00022902466298546642,0.0005055755292877687
StackCube-v1,2,50,0.9090909090909091,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00022902466298546642,0.0005055755292877687
StackCube-v1,2,55,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00045303849037736654,0.0005037345348229301
StackCube-v1,2,55,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00045303849037736654,0.0005037345348229301
StackCube-v1,2,55,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00045303849037736654,0.0005037345348229301
StackCube-v1,2,55,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00045303849037736654,0.0005037345348229301
StackCube-v1,2,55,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00045303849037736654,0.0005037345348229301
StackCube-v1,2,55,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,eef_joint_1+,0.02,0.0,0.02,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00045303849037736654,0.0005037345348229301
StackCube-v1,2,55,1.0,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,eef_joint_1-,0.02,0.0,-0.02,0.0,1,1,,1,1,0.0,4.070911407470703,0.0,0.0,0.0,0.00045303849037736654,0.0005037345348229301
StackCube-v1,3,0,0.0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.340188205242157,0.305359433377526
StackCube-v1,3,0,0.0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.340188205242157,0.305359433377526
StackCube-v1,3,0,0.0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.340188205242157,0.305359433377526
StackCube-v1,3,0,0.0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.340188205242157,0.305359433377526
StackCube-v1,3,0,0.0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.340188205242157,0.305359433377526
StackCube-v1,3,0,0.0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.340188205242157,0.305359433377526
StackCube-v1,3,0,0.0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.340188205242157,0.305359433377526
StackCube-v1,3,5,0.09090909090909091,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,0.0,0.0,0.0,0.06951840966939926,0.305358754923162
StackCube-v1,3,5,0.09090909090909091,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,0.0,0.0,0.0,0.06951840966939926,0.305358754923162
StackCube-v1,3,5,0.09090909090909091,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,0.0,0.0,0.0,0.06951840966939926,0.305358754923162
StackCube-v1,3,5,0.09090909090909091,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,0.0,0.0,0.0,0.06951840966939926,0.305358754923162
StackCube-v1,3,5,0.09090909090909091,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.57334566116333,0.0,0.0,0.0,0.06951840966939926,0.305358754923162
StackCube-v1,3,5,0.09090909090909091,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.57334566116333,0.0,0.0,0.0,0.06951840966939926,0.305358754923162
StackCube-v1,3,5,0.09090909090909091,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.57334566116333,0.0,0.0,0.0,0.06951840966939926,0.305358754923162
StackCube-v1,3,10,0.18181818181818182,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.030948877334594727,0.30535831794243984
StackCube-v1,3,10,0.18181818181818182,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.030948877334594727,0.30535831794243984
StackCube-v1,3,10,0.18181818181818182,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.030948877334594727,0.30535831794243984
StackCube-v1,3,10,0.18181818181818182,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.030948877334594727,0.30535831794243984
StackCube-v1,3,10,0.18181818181818182,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.030948877334594727,0.30535831794243984
StackCube-v1,3,10,0.18181818181818182,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.030948877334594727,0.30535831794243984
StackCube-v1,3,10,0.18181818181818182,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.030948877334594727,0.30535831794243984
StackCube-v1,3,15,0.2727272727272727,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0013460868503898382,0.3053583186744252
StackCube-v1,3,15,0.2727272727272727,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0013460868503898382,0.3053583186744252
StackCube-v1,3,15,0.2727272727272727,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0013460868503898382,0.3053583186744252
StackCube-v1,3,15,0.2727272727272727,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0013460868503898382,0.3053583186744252
StackCube-v1,3,15,0.2727272727272727,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0013460868503898382,0.3053583186744252
StackCube-v1,3,15,0.2727272727272727,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0013460868503898382,0.3053583186744252
StackCube-v1,3,15,0.2727272727272727,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0013460868503898382,0.3053583186744252
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,20,0.36363636363636365,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.572268009185791,0.0,0.0,0.0,0.0006036132690496743,0.3060357934635462
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,25,0.45454545454545453,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,eef_joint_1-,0.02,0.0,-0.02,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.14000003039836884,0.0,0.0006119670579209924,0.30530421684167885
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,zero,0.0,0.0,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,object_pos_x+,0.003,0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,object_pos_x-,0.003,-0.003,0.0,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,object_pos_y+,0.003,0.0,0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,object_pos_y-,0.003,0.0,-0.003,0.0,1,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
StackCube-v1,3,30,0.5454545454545454,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,eef_joint_1+,0.02,0.0,0.02,0.0,0,1,,1,1,0.33333333333333337,3.575793504714966,0.0,0.0,0.0,0.0006110339309088886,0.3193129010076285
