branch_file,branch_state_id,branch_valid,bridge_reduces_orientation_error,bridge_reduces_position_error,episode,error,final_orientation_error_rad,final_position_error_m,full_success,initial_orientation_error_rad,initial_position_error_m,k,max_command_rotation_rad,max_command_translation_m,perturbation_type,phase,state_id,target_timestep,task,teleport_violation,timestep
,6abaa2bf22cfde502627112c575088f20bc68903f33d2a3e6b4d237fe73e932f,1,0,0,6,,0.19291495608766843,0.61725609965765,1,0.19274091290550746,0.6171613644787026,3,0.12000000000000001,0.020000000000000004,object_pos_y+,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,23,PickCube-v1,0,20
,6abaa2bf22cfde502627112c575088f20bc68903f33d2a3e6b4d237fe73e932f,1,0,0,6,,0.1929260514090389,0.6428926838041128,1,0.19274091290550746,0.6427961983320858,5,0.12000000000000001,0.02,object_pos_y+,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,25,PickCube-v1,0,20
,4d7dade847ab34320a7ecc4d7de54fde5825d2e0934c581cd4bfb5ae21209c9e,1,1,0,6,,0.19266835656909115,0.6172078385159349,1,0.19274091290550746,0.6171613644787026,1,0.12000000000000001,0.019999999999999997,object_pos_y-,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,21,PickCube-v1,0,20
,4d7dade847ab34320a7ecc4d7de54fde5825d2e0934c581cd4bfb5ae21209c9e,1,1,0,6,,0.19265961959456795,0.6172073624862755,1,0.19274091290550746,0.6171613644787026,3,0.12000000000000001,0.020000000000000004,object_pos_y-,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,23,PickCube-v1,0,20
,4d7dade847ab34320a7ecc4d7de54fde5825d2e0934c581cd4bfb5ae21209c9e,1,1,0,6,,0.19266194368192352,0.6428381263715821,1,0.19274091290550746,0.6427961983320858,5,0.12000000000000001,0.02,object_pos_y-,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,25,PickCube-v1,0,20
,ccaa749941e8500eaed264f76f4e59fa789b3780ad762b5f627a46908f430f76,1,1,0,6,,0.19256194710952398,0.6172705978407398,1,0.19274091290550746,0.6171613644787026,1,0.12000000000000001,0.019999999999999997,eef_joint_1+,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,21,PickCube-v1,0,20
,ccaa749941e8500eaed264f76f4e59fa789b3780ad762b5f627a46908f430f76,1,1,0,6,,0.19262231755172796,0.6214401369092727,1,0.19274091290550746,0.6213837724036484,3,0.12000000000000001,0.02,eef_joint_1+,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,23,PickCube-v1,0,20
,ccaa749941e8500eaed264f76f4e59fa789b3780ad762b5f627a46908f430f76,1,1,0,6,,0.19262158257655398,0.646910213279087,1,0.19274091290550746,0.6468512931049588,5,0.12000000000000001,0.02,eef_joint_1+,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,25,PickCube-v1,0,20
,7b29c8bea000f9648c2797d19c09bfd3e2c86931cf658aebd49730163bee761f,1,0,0,6,,0.19283618680797726,0.6214450233142857,1,0.19274091290550746,0.6213837724036484,1,0.12000000000000001,0.02,eef_joint_1-,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,21,PickCube-v1,0,20
,7b29c8bea000f9648c2797d19c09bfd3e2c86931cf658aebd49730163bee761f,1,1,0,6,,0.19269383520470967,0.6135991189042771,1,0.19274091290550746,0.6135621462134861,3,0.12000000000000001,0.02,eef_joint_1-,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,23,PickCube-v1,0,20
,7b29c8bea000f9648c2797d19c09bfd3e2c86931cf658aebd49730163bee761f,1,1,0,6,,0.1926643648305367,0.6394015980066966,1,0.19274091290550746,0.6393413095139932,5,0.12000000000000001,0.02,eef_joint_1-,0.5714285714285714,4cd6f2d05203a9575a8149b05e1e589d26c3bdd4f69aa12ef03b42cd7b0feaf4,25,PickCube-v1,0,20
,c9a44336b4c54aa14cbe1d4321390d87f9b625f135dc44fc2a24e06ba3c0f8c3,1,0,0,6,,0.9031914465620533,0.6342829166481179,0,0.20625911922614082,0.6006855944747834,1,0.12,0.02,object_pos_x+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,26,PickCube-v1,0,25
,c9a44336b4c54aa14cbe1d4321390d87f9b625f135dc44fc2a24e06ba3c0f8c3,1,0,0,6,,2.2357101088964866,0.7727414384582506,0,0.20625911922614082,0.6041985420066214,3,0.12,0.02,object_pos_x+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,28,PickCube-v1,0,25
,c9a44336b4c54aa14cbe1d4321390d87f9b625f135dc44fc2a24e06ba3c0f8c3,1,0,0,6,,2.766210995339319,0.7997652118254922,0,0.20625911922614082,0.6041985420066214,5,0.12,0.020000000000000004,object_pos_x+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,30,PickCube-v1,0,25
,3469f39c9515ab906ed34ec9af58850a2d161efcd5ed543dccb71dae4f473298,1,0,0,6,,0.9027363783966116,0.6276854178596302,0,0.20625911922614082,0.6041985420066214,1,0.12,0.02,object_pos_x-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,26,PickCube-v1,0,25
,3469f39c9515ab906ed34ec9af58850a2d161efcd5ed543dccb71dae4f473298,1,0,0,6,,2.2356290248431216,0.7727617162304462,0,0.20625911922614082,0.6041985420066214,3,0.12000000000000001,0.02,object_pos_x-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,28,PickCube-v1,0,25
,3469f39c9515ab906ed34ec9af58850a2d161efcd5ed543dccb71dae4f473298,1,0,0,6,,2.766165417836054,0.7997798641653011,0,0.20625911922614082,0.6041985420066214,5,0.12000000000000001,0.02,object_pos_x-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,30,PickCube-v1,0,25
,775570fa1b0649788d9c460e582fe180590a30b0e849c3e66c418a34ba3fffaa,1,0,0,6,,0.9027368505444016,0.6276991809679314,0,0.20625911922614082,0.6041985420066214,1,0.12,0.02,object_pos_y+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,26,PickCube-v1,0,25
,775570fa1b0649788d9c460e582fe180590a30b0e849c3e66c418a34ba3fffaa,1,0,0,6,,2.2356364775022235,0.7727635472897865,0,0.20625911922614082,0.6041985420066214,3,0.12,0.020000000000000004,object_pos_y+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,28,PickCube-v1,0,25
,775570fa1b0649788d9c460e582fe180590a30b0e849c3e66c418a34ba3fffaa,1,0,0,6,,2.7661618142263533,0.7997769599622775,0,0.20625911922614082,0.6041985420066214,5,0.12000000000000001,0.020000000000000004,object_pos_y+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,30,PickCube-v1,0,25
,252f099b6d1e0ba8dd403ba31c1f7fe8ea8ecde760db8946b356bc8b197c248e,1,0,0,6,,0.9026592743619972,0.6276783481672851,0,0.20625911922614082,0.6041985420066214,1,0.12,0.02,object_pos_y-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,26,PickCube-v1,0,25
,252f099b6d1e0ba8dd403ba31c1f7fe8ea8ecde760db8946b356bc8b197c248e,1,0,0,6,,2.2356234915799797,0.7727436201111102,0,0.20625911922614082,0.6041985420066214,3,0.12,0.02,object_pos_y-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,28,PickCube-v1,0,25
,252f099b6d1e0ba8dd403ba31c1f7fe8ea8ecde760db8946b356bc8b197c248e,1,0,0,6,,2.766165674116312,0.799767195557067,0,0.20625911922614082,0.6041985420066214,5,0.12000000000000001,0.02,object_pos_y-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,30,PickCube-v1,0,25
,f50511c70e51fb4dcc8475ce701e2113fa005a0c851946828d19a4b9ec6c4c5f,1,0,0,6,,0.9022287443212903,0.6276435391294871,0,0.20625911922614082,0.6041985420066214,1,0.12,0.02,eef_joint_1+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,26,PickCube-v1,0,25
,f50511c70e51fb4dcc8475ce701e2113fa005a0c851946828d19a4b9ec6c4c5f,1,0,0,6,,2.2358873532921204,0.772286148236979,0,0.20625911922614082,0.6083490537140287,3,0.12000000000000001,0.02,eef_joint_1+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,28,PickCube-v1,0,25
,f50511c70e51fb4dcc8475ce701e2113fa005a0c851946828d19a4b9ec6c4c5f,1,0,0,6,,2.766351323277919,0.8061940232724581,0,0.20625911922614082,0.6083490537140287,5,0.12000000000000001,0.02,eef_joint_1+,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,30,PickCube-v1,0,25
,16216b163c90445df9073a46dce796cce51c7c5e6605c039a55ad4f6a7d44eff,1,0,0,6,,0.9028547324871069,0.6216575695733754,0,0.20625911922614082,0.6083490537140287,1,0.12,0.02,eef_joint_1-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,26,PickCube-v1,0,25
,16216b163c90445df9073a46dce796cce51c7c5e6605c039a55ad4f6a7d44eff,1,0,0,6,,2.23558383464103,0.7736934680505687,0,0.20625911922614082,0.6006855944747834,3,0.12,0.02,eef_joint_1-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,28,PickCube-v1,0,25
,16216b163c90445df9073a46dce796cce51c7c5e6605c039a55ad4f6a7d44eff,1,0,0,6,,2.7660202349765646,0.7938458611551229,0,0.20625911922614082,0.6006855944747834,5,0.12000000000000002,0.02,eef_joint_1-,0.7142857142857143,9b8b948ba6394df32dcae899a2c4338852314e2fb27a08af8e4119efc7a1dee7,30,PickCube-v1,0,25
,f6339f963d9e4de3823d53dc7012d059a6742fed6ca5998a88752205310fef40,1,0,1,6,,0.9254138159444388,0.5886062766774748,0,0.19391255289897158,0.6225168890533814,1,0.12,0.02,object_pos_x+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,31,PickCube-v1,0,30
,f6339f963d9e4de3823d53dc7012d059a6742fed6ca5998a88752205310fef40,1,0,0,6,,2.2255763771464148,0.7221803041527943,0,0.19391255289897158,0.6574504447862239,3,0.12000000000000002,0.02,object_pos_x+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,33,PickCube-v1,0,30
,f6339f963d9e4de3823d53dc7012d059a6742fed6ca5998a88752205310fef40,1,0,0,6,,2.7559027506447435,0.7704894420423678,0,0.19391255289897158,0.6574504447862239,5,0.12000000000000002,0.020000000000000004,object_pos_x+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,35,PickCube-v1,0,30
,4b40046db669a74fc9f832bdca4c2a474723369071d308404835f24dae1e1101,1,0,1,6,,0.925354942085849,0.5814208350016377,0,0.19391255289897158,0.6261176827558735,1,0.12,0.02,object_pos_x-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,31,PickCube-v1,0,30
,4b40046db669a74fc9f832bdca4c2a474723369071d308404835f24dae1e1101,1,0,0,6,,2.2255609430217835,0.7221783603780603,0,0.19391255289897158,0.6574504447862239,3,0.12000000000000001,0.02,object_pos_x-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,33,PickCube-v1,0,30
,4b40046db669a74fc9f832bdca4c2a474723369071d308404835f24dae1e1101,1,0,0,6,,2.755888592602576,0.7704913676305649,0,0.19391255289897158,0.6574504447862239,5,0.12000000000000001,0.020000000000000004,object_pos_x-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,35,PickCube-v1,0,30
,ab52857f9132502206008f63639877af070e7246953ed9e9801a50d23f42c5a3,1,0,1,6,,0.9253342424511387,0.5814282062516721,0,0.19391255289897158,0.6261176827558735,1,0.12,0.02,object_pos_y+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,31,PickCube-v1,0,30
,ab52857f9132502206008f63639877af070e7246953ed9e9801a50d23f42c5a3,1,0,0,6,,2.2255472525745543,0.7221759482180009,0,0.19391255289897158,0.6574504447862239,3,0.12,0.02,object_pos_y+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,33,PickCube-v1,0,30
,ab52857f9132502206008f63639877af070e7246953ed9e9801a50d23f42c5a3,1,0,0,6,,2.755874182150461,0.7704806048711803,0,0.19391255289897158,0.6574504447862239,5,0.12,0.02,object_pos_y+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,35,PickCube-v1,0,30
,d17213651e6730fd320acd1aeddeca5ff8fe875848b50a637797fc73c69756c6,1,0,1,6,,0.9253080757285782,0.5814317241972593,0,0.19391255289897158,0.6261176827558735,1,0.12,0.02,object_pos_y-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,31,PickCube-v1,0,30
,d17213651e6730fd320acd1aeddeca5ff8fe875848b50a637797fc73c69756c6,1,0,0,6,,2.225552301544965,0.7221792427504173,0,0.19391255289897158,0.6574504447862239,3,0.12,0.02,object_pos_y-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,33,PickCube-v1,0,30
,d17213651e6730fd320acd1aeddeca5ff8fe875848b50a637797fc73c69756c6,1,0,0,6,,2.7558797937191066,0.7704757736365568,0,0.19391255289897158,0.6574504447862239,5,0.12,0.020000000000000004,object_pos_y-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,35,PickCube-v1,0,30
,f78d619c74c4933bd46b0fdf562af4d351b1077b3e62489d52e5e8b5b87d17c2,1,0,1,6,,0.9251591417179742,0.5814373364233477,0,0.19391255289897158,0.6261176856689523,1,0.12,0.019999999999999993,eef_joint_1+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,31,PickCube-v1,0,30
,f78d619c74c4933bd46b0fdf562af4d351b1077b3e62489d52e5e8b5b87d17c2,1,0,0,6,,2.225644514882687,0.7200243291288773,0,0.19391255289897158,0.6621939695832104,3,0.12,0.020000000000000004,eef_joint_1+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,33,PickCube-v1,0,30
,f78d619c74c4933bd46b0fdf562af4d351b1077b3e62489d52e5e8b5b87d17c2,1,0,0,6,,2.7560806950113608,0.7748763571859558,0,0.19391255289897158,0.6621939695832104,5,0.12000000000000001,0.020000000000000004,eef_joint_1+,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,35,PickCube-v1,0,30
,0df091d6ff87bdafa84f94f8219d8591ace6d9b7c130fc18c04a7efe89ae58f0,1,0,1,6,,0.9253894004435484,0.5748877652964753,0,0.19391255289897158,0.6303327918050352,1,0.12,0.02,eef_joint_1-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,31,PickCube-v1,0,30
,0df091d6ff87bdafa84f94f8219d8591ace6d9b7c130fc18c04a7efe89ae58f0,1,0,0,6,,2.2254583120236986,0.7249886105240585,0,0.19391255289897158,0.653285023711048,3,0.12000000000000001,0.020000000000000004,eef_joint_1-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,33,PickCube-v1,0,30
,0df091d6ff87bdafa84f94f8219d8591ace6d9b7c130fc18c04a7efe89ae58f0,1,0,0,6,,2.755677143971763,0.7667099430464714,0,0.19391255289897158,0.653285023711048,5,0.12000000000000001,0.020000000000000004,eef_joint_1-,0.8571428571428571,ac4c08666ddc749705f1e6e9dd685639d06f4901076672c9417297d2da5a8818,35,PickCube-v1,0,30
,fd0a6f93262fd58eaed040931549b679be8e6b643dbcc521ed50c10c5f9fff6c,1,0,1,6,,0.9635009441379607,0.5670162089435917,0,0.19231508327571428,0.6252311323004878,1,0.12,0.02,object_pos_x+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,fd0a6f93262fd58eaed040931549b679be8e6b643dbcc521ed50c10c5f9fff6c,1,0,0,6,,2.2643392232019677,0.7097236821440287,0,0.19231508327571428,0.6288294951163748,3,0.12000000000000002,0.020000000000000004,object_pos_x+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,fd0a6f93262fd58eaed040931549b679be8e6b643dbcc521ed50c10c5f9fff6c,1,0,0,6,,2.7756687281699133,0.7541777958068071,0,0.19231508327571428,0.6288294951163748,5,0.12000000000000002,0.020000000000000004,object_pos_x+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,5e933955cb6768699e05c5c67f6968dd48254c8817e1aff4f24dde85cbb771d1,1,0,1,6,,0.9634275421268826,0.5592567088636635,0,0.19231508327571428,0.6288294951163748,1,0.12,0.02,object_pos_x-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,5e933955cb6768699e05c5c67f6968dd48254c8817e1aff4f24dde85cbb771d1,1,0,0,6,,2.2643230048417995,0.7097194770981071,0,0.19231508327571428,0.6288294951163748,3,0.12,0.020000000000000004,object_pos_x-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,5e933955cb6768699e05c5c67f6968dd48254c8817e1aff4f24dde85cbb771d1,1,0,0,6,,2.775655331767563,0.754171679990643,0,0.19231508327571428,0.6288294951163748,5,0.12000000000000001,0.020000000000000004,object_pos_x-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,117cae50017bce4505924ac5d6f00f634c5d54fffb68e21fe717c66912d5b596,1,0,1,6,,0.9634076901033491,0.5592629016742072,0,0.19231508327571428,0.6288294951163748,1,0.12,0.02,object_pos_y+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,117cae50017bce4505924ac5d6f00f634c5d54fffb68e21fe717c66912d5b596,1,0,0,6,,2.2643145799526136,0.7097157410994905,0,0.19231508327571428,0.6288294951163748,3,0.12000000000000001,0.02,object_pos_y+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,117cae50017bce4505924ac5d6f00f634c5d54fffb68e21fe717c66912d5b596,1,0,0,6,,2.775647711906402,0.7541605567512244,0,0.19231508327571428,0.6288294951163748,5,0.12000000000000001,0.02,object_pos_y+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,f999001d0cc68ff53dc4b2020602b883eb47bcf57c0a1d402b83ccf033e7b1b2,1,0,1,6,,0.9633792933139304,0.5592659888959515,0,0.19231508327571428,0.6288294951163748,1,0.12,0.02,object_pos_y-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,f999001d0cc68ff53dc4b2020602b883eb47bcf57c0a1d402b83ccf033e7b1b2,1,0,0,6,,2.2643214071693154,0.7097193891500543,0,0.19231508327571428,0.6288294951163748,3,0.12,0.020000000000000004,object_pos_y-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,f999001d0cc68ff53dc4b2020602b883eb47bcf57c0a1d402b83ccf033e7b1b2,1,0,0,6,,2.7756569190326927,0.754162300972101,0,0.19231508327571428,0.6288294951163748,5,0.12000000000000001,0.020000000000000004,object_pos_y-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,1647f5a18b8403c887f534110858f8fcc9208be56ac420dd9f144f2084eda779,1,0,1,6,,0.9632373570878477,0.5592695202980812,0,0.19231508327571428,0.6288294965715172,1,0.12,0.02,eef_joint_1+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,1647f5a18b8403c887f534110858f8fcc9208be56ac420dd9f144f2084eda779,1,0,0,6,,2.2644115222904637,0.7069624861023892,0,0.19231508327571428,0.6330395716865889,3,0.12000000000000001,0.020000000000000004,eef_joint_1+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,1647f5a18b8403c887f534110858f8fcc9208be56ac420dd9f144f2084eda779,1,0,0,6,,2.775741480210298,0.7583344348750135,0,0.19231508327571428,0.6330395716865889,5,0.12000000000000001,0.020000000000000004,eef_joint_1+,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,0b7b697593b259bd1cc2223fd41d94e2a664030eef0ede5bc551c69120cf77c4,1,0,1,6,,0.9634198176025718,0.5521622894895423,0,0.19231508327571428,0.6330395716865889,1,0.12,0.020000000000000004,eef_joint_1-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,0b7b697593b259bd1cc2223fd41d94e2a664030eef0ede5bc551c69120cf77c4,1,0,0,6,,2.2642090426360535,0.713138492056055,0,0.19231508327571428,0.6252311347508611,3,0.12,0.020000000000000004,eef_joint_1-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
,0b7b697593b259bd1cc2223fd41d94e2a664030eef0ede5bc551c69120cf77c4,1,0,0,6,,2.775548980039658,0.7506841808839992,0,0.19231508327571428,0.6252311347508611,5,0.12000000000000002,0.020000000000000004,eef_joint_1-,1.0,01e6d04842ef72ae695f6ecadfc3eb86840c5ccc550b4d7e9d382af9714a81f8,35,PickCube-v1,0,35
experiments/counterfactual_tournament/maniskill_recovery_branches/pickcube_episode_007_t0000_object_pos_x+_k1_0001.pt,7a4efe97932411d1b21951378acca93291c0d5c0a550d7728f0fb1a6c8515cf7,1,0,1,7,,0.9034880359434562,0.5638418973052416,1,0.1551887024106596,0.6163777338684009,1,0.12000000000000001,0.02,object_pos_x+,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,1,PickCube-v1,0,0
experiments/counterfactual_tournament/maniskill_recovery_branches/pickcube_episode_007_t0000_object_pos_x+_k3_0002.pt,7a4efe97932411d1b21951378acca93291c0d5c0a550d7728f0fb1a6c8515cf7,1,0,1,7,,2.171799272295866,0.613738444718044,1,0.1551887024106596,0.6163777357549935,3,0.12000000000000001,0.020000000000000004,object_pos_x+,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,3,PickCube-v1,0,0
,7a4efe97932411d1b21951378acca93291c0d5c0a550d7728f0fb1a6c8515cf7,1,0,0,7,,2.7072034136347347,0.6551660673606673,0,0.1551887024106596,0.6163777357549935,5,0.12000000000000001,0.020000000000000004,object_pos_x+,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,5,PickCube-v1,0,0
experiments/counterfactual_tournament/maniskill_recovery_branches/pickcube_episode_007_t0000_object_pos_x-_k1_0003.pt,5850420b0d317bce4129ab15f6d26d0a51516ef8ec58ae1ef37fe790f9d0b352,1,0,1,7,,0.9034880359434562,0.5638419015262217,1,0.1551887024106596,0.6163777357549935,1,0.12000000000000001,0.020000000000000004,object_pos_x-,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,1,PickCube-v1,0,0
,5850420b0d317bce4129ab15f6d26d0a51516ef8ec58ae1ef37fe790f9d0b352,1,0,1,7,,2.171799272295866,0.613738444718044,0,0.1551887024106596,0.6163777357549935,3,0.12000000000000001,0.020000000000000004,object_pos_x-,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,3,PickCube-v1,0,0
,5850420b0d317bce4129ab15f6d26d0a51516ef8ec58ae1ef37fe790f9d0b352,1,0,0,7,,2.692498819520127,0.6553054364312197,0,0.1551887024106596,0.6163777357549935,5,0.12000000000000001,0.020000000000000004,object_pos_x-,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,5,PickCube-v1,0,0
experiments/counterfactual_tournament/maniskill_recovery_branches/pickcube_episode_007_t0000_object_pos_y+_k1_0004.pt,a93b0d910b09b1b32e0fa17f84594eaea956dc9bd6aac9a024f0abcad9a03eeb,1,0,1,7,,0.9034880359434562,0.5638419015262217,1,0.1551887024106596,0.6163777357549935,1,0.12000000000000001,0.020000000000000004,object_pos_y+,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,1,PickCube-v1,0,0
,a93b0d910b09b1b32e0fa17f84594eaea956dc9bd6aac9a024f0abcad9a03eeb,1,0,1,7,,2.171799272295866,0.613738444718044,0,0.1551887024106596,0.6163777357549935,3,0.12000000000000001,0.020000000000000004,object_pos_y+,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,3,PickCube-v1,0,0
,a93b0d910b09b1b32e0fa17f84594eaea956dc9bd6aac9a024f0abcad9a03eeb,1,0,0,7,,2.6962965967910626,0.6556696705227475,0,0.1551887024106596,0.6163777357549935,5,0.12000000000000001,0.020000000000000004,object_pos_y+,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,5,PickCube-v1,0,0
experiments/counterfactual_tournament/maniskill_recovery_branches/pickcube_episode_007_t0000_object_pos_y-_k1_0005.pt,322e123393d8672278b3505eba1d24f4e2af9065253187e88eb1c4577b351f93,1,0,1,7,,0.9034880359434562,0.5638419015262217,1,0.1551887024106596,0.6163777357549935,1,0.12000000000000001,0.020000000000000004,object_pos_y-,0.0,e23ba4ce2ec95a2056a60b15b64f6ac8fb68bfcad9729ad80cb5677021a24e0e,1,PickCube-v1,0,0
